datetime,o,h,l,c,time,date
2018/10/8 13:30,10455.93,10455.93,10455.93,10455.93,13:30:00,2018/10/8
2018/10/9 09:00,10464.39,10475.65,10464.39,10475.65,09:00:00,2018/10/9
2018/10/9 09:30,10478.29,10479.47,10471.86,10479.47,09:30:00,2018/10/9
2018/10/9 10:00,10453.46,10454.81,10445.39,10445.39,10:00:00,2018/10/9
2018/10/9 10:30,10471.26,10473.82,10467.21,10472.15,10:30:00,2018/10/9
2018/10/9 11:00,10471.54,10471.54,10463.39,10463.49,11:00:00,2018/10/9
2018/10/9 11:30,10464.95,10466.64,10459.07,10461.28,11:30:00,2018/10/9
2018/10/9 12:00,10479.96,10482.31,10474.07,10479.41,12:00:00,2018/10/9
2018/10/9 12:30,10488.56,10489.26,10486.74,10487.87,12:30:00,2018/10/9
2018/10/9 13:00,10490.45,10493.01,10483.38,10486.31,13:00:00,2018/10/9
2018/10/9 13:30,10466.83,10466.83,10466.83,10466.83,13:30:00,2018/10/9
2018/10/11 09:00,10272.04,10272.04,10010.33,10010.33,09:00:00,2018/10/11
2018/10/11 09:30,9931.31,9932.31,9923.16,9928.39,09:30:00,2018/10/11
2018/10/11 10:00,9884.09,9896.43,9883.06,9896.43,10:00:00,2018/10/11
2018/10/11 10:30,9893.81,9895.25,9887.87,9889.08,10:30:00,2018/10/11
2018/10/11 11:00,9843.89,9846.19,9835.27,9835.27,11:00:00,2018/10/11
2018/10/11 11:30,9804.96,9814.44,9804.96,9812.55,11:30:00,2018/10/11
2018/10/11 12:00,9819.41,9822.36,9813.46,9813.46,12:00:00,2018/10/11
2018/10/11 12:30,9830.65,9830.92,9825.53,9830.92,12:30:00,2018/10/11
2018/10/11 13:00,9860.97,9860.97,9845.9,9853.35,13:00:00,2018/10/11
2018/10/11 13:30,9806.11,9806.11,9806.11,9806.11,13:30:00,2018/10/11
2018/10/12 09:00,9811.58,9815.49,9773.6,9779.26,09:00:00,2018/10/12
2018/10/12 09:30,9823.88,9829.76,9816.63,9824.52,09:30:00,2018/10/12
2018/10/12 10:00,9875.03,9879.2,9869.78,9876.93,10:00:00,2018/10/12
2018/10/12 10:30,9867.11,9867.98,9861.34,9867.1,10:30:00,2018/10/12
2018/10/12 11:00,9851.29,9863.78,9851.29,9858.6,11:00:00,2018/10/12
2018/10/12 11:30,9912.88,9917.44,9910.24,9911.7,11:30:00,2018/10/12
2018/10/12 12:00,9967.47,9967.69,9961.17,9963.87,12:00:00,2018/10/12
2018/10/12 12:30,9975.04,9975.25,9971.58,9972.97,12:30:00,2018/10/12
2018/10/12 13:00,10022.08,10027.43,10019.55,10025.67,13:00:00,2018/10/12
2018/10/12 13:30,10045.81,10045.81,10045.81,10045.81,13:30:00,2018/10/12
2018/10/15 09:00,9989.63,9989.63,9934.1,9934.1,09:00:00,2018/10/15
2018/10/15 09:30,9965.36,9967.86,9962.79,9962.79,09:30:00,2018/10/15
2018/10/15 10:00,9949.44,9955.54,9944.38,9954.23,10:00:00,2018/10/15
2018/10/15 10:30,9916.2,9919.49,9910.52,9914.6,10:30:00,2018/10/15
2018/10/15 11:00,9911.93,9917.29,9909.98,9915.28,11:00:00,2018/10/15
2018/10/15 11:30,9908.74,9909.05,9903.58,9908.64,11:30:00,2018/10/15
2018/10/15 12:00,9916.66,9919.26,9914.09,9914.09,12:00:00,2018/10/15
2018/10/15 12:30,9925.44,9926.6,9924,9924.71,12:30:00,2018/10/15
2018/10/15 13:00,9919.91,9920.2,9915.1,9918.42,13:00:00,2018/10/15
2018/10/15 13:30,9901.12,9901.12,9901.12,9901.12,13:30:00,2018/10/15
2018/10/16 09:00,9891.97,9898.07,9891.97,9893.36,09:00:00,2018/10/16
2018/10/16 09:30,9959.69,9964.94,9957.5,9964.94,09:30:00,2018/10/16
2018/10/16 10:00,9985.04,9990.55,9983.47,9983.47,10:00:00,2018/10/16
2018/10/16 10:30,9996.87,10000.54,9990.44,10000.5,10:30:00,2018/10/16
2018/10/16 11:00,9966.65,9969.09,9963.61,9967.53,11:00:00,2018/10/16
2018/10/16 11:30,9939.07,9939.19,9931.22,9931.22,11:30:00,2018/10/16
2018/10/16 12:00,9927.12,9927.77,9921.26,9926.9,12:00:00,2018/10/16
2018/10/16 12:30,9924.66,9924.87,9918.99,9921.02,12:30:00,2018/10/16
2018/10/16 13:00,9930.23,9930.57,9925,9930.28,13:00:00,2018/10/16
2018/10/16 13:30,9981.1,9981.1,9981.1,9981.1,13:30:00,2018/10/16
2018/10/17 09:00,10048.43,10121.29,10048.43,10121.29,09:00:00,2018/10/17
2018/10/17 09:30,10089.13,10092.52,10087.61,10087.61,09:30:00,2018/10/17
2018/10/17 10:00,10072.15,10076.2,10070.99,10070.99,10:00:00,2018/10/17
2018/10/17 10:30,10088.2,10091.52,10085.76,10087.68,10:30:00,2018/10/17
2018/10/17 11:00,10088.92,10091.1,10084.23,10089.48,11:00:00,2018/10/17
2018/10/17 11:30,10059.33,10064.44,10057.12,10062.07,11:30:00,2018/10/17
2018/10/17 12:00,10056.6,10056.6,10046.58,10054.51,12:00:00,2018/10/17
2018/10/17 12:30,10011.91,10020.92,10011.75,10020.56,12:30:00,2018/10/17
2018/10/17 13:00,10023.36,10023.36,10012.46,10013.64,13:00:00,2018/10/17
2018/10/17 13:30,9979.14,9979.14,9979.14,9979.14,13:30:00,2018/10/17
2018/10/18 09:00,9975.46,9979.07,9972.05,9972.15,09:00:00,2018/10/18
2018/10/18 09:30,10011,10011,10005.4,10005.4,09:30:00,2018/10/18
2018/10/18 10:00,9956.59,9956.59,9942.51,9942.51,10:00:00,2018/10/18
2018/10/18 10:30,9953.82,9955.91,9949.43,9954.17,10:30:00,2018/10/18
2018/10/18 11:00,9969.14,9971.67,9964.09,9969.46,11:00:00,2018/10/18
2018/10/18 11:30,9960.22,9960.66,9953.41,9953.41,11:30:00,2018/10/18
2018/10/18 12:00,9948.57,9952.47,9946.27,9952.47,12:00:00,2018/10/18
2018/10/18 12:30,9950.74,9952.77,9946.11,9952.48,12:30:00,2018/10/18
2018/10/18 13:00,9944.88,9946.26,9942.67,9942.67,13:00:00,2018/10/18
2018/10/18 13:30,9953.73,9953.73,9953.73,9953.73,13:30:00,2018/10/18
2018/10/19 09:00,9879.47,9879.47,9822.69,9822.69,09:00:00,2018/10/19
2018/10/19 09:30,9795.91,9801.15,9794.27,9798.29,09:30:00,2018/10/19
2018/10/19 10:00,9869.12,9869.4,9858.11,9858.11,10:00:00,2018/10/19
2018/10/19 10:30,9866.83,9868.56,9866.83,9868.46,10:30:00,2018/10/19
2018/10/19 11:00,9909.49,9911.13,9903.63,9907.4,11:00:00,2018/10/19
2018/10/19 11:30,9886.42,9886.8,9884.54,9885.14,11:30:00,2018/10/19
2018/10/19 12:00,9892.82,9895.08,9891.84,9892.9,12:00:00,2018/10/19
2018/10/19 12:30,9884.65,9884.65,9875.9,9880.55,12:30:00,2018/10/19
2018/10/19 13:00,9895.24,9896.52,9887.42,9893.16,13:00:00,2018/10/19
2018/10/19 13:30,9919.26,9919.26,9919.26,9919.26,13:30:00,2018/10/19
2018/10/22 09:00,9871.3,9871.3,9846.83,9848.13,09:00:00,2018/10/22
2018/10/22 09:30,9860.34,9862.33,9855.61,9857.92,09:30:00,2018/10/22
2018/10/22 10:00,9876.75,9877.61,9870.32,9871.02,10:00:00,2018/10/22
2018/10/22 10:30,9880.65,9882.35,9877.12,9881.11,10:30:00,2018/10/22
2018/10/22 11:00,9953.45,9961.06,9952.54,9961.06,11:00:00,2018/10/22
2018/10/22 11:30,9974.35,9974.35,9965.44,9970.65,11:30:00,2018/10/22
2018/10/22 12:00,9974.8,9982.56,9974.8,9980.65,12:00:00,2018/10/22
2018/10/22 12:30,9970.85,9972.71,9970.31,9970.34,12:30:00,2018/10/22
2018/10/22 13:00,9973.21,9975.29,9968.62,9969.63,13:00:00,2018/10/22
2018/10/22 13:30,9974.28,9974.28,9974.28,9974.28,13:30:00,2018/10/22
2018/10/23 09:00,9912.28,9912.28,9867.64,9870.94,09:00:00,2018/10/23
2018/10/23 09:30,9873.82,9882.99,9873.82,9882.99,09:30:00,2018/10/23
2018/10/23 10:00,9862.88,9864.4,9848.01,9848.01,10:00:00,2018/10/23
2018/10/23 10:30,9830.07,9830.19,9821.71,9828.06,10:30:00,2018/10/23
2018/10/23 11:00,9846.07,9846.07,9836.15,9836.99,11:00:00,2018/10/23
2018/10/23 11:30,9819.76,9821.54,9810.71,9810.93,11:30:00,2018/10/23
2018/10/23 12:00,9809.26,9814.08,9807.7,9807.85,12:00:00,2018/10/23
2018/10/23 12:30,9804.48,9808.4,9804.48,9806.31,12:30:00,2018/10/23
2018/10/23 13:00,9790.15,9793.79,9789,9792.97,13:00:00,2018/10/23
2018/10/23 13:30,9775.2,9775.2,9775.2,9775.2,13:30:00,2018/10/23
2018/10/24 09:00,9774.29,9786.07,9774.29,9786.07,09:00:00,2018/10/24
2018/10/24 09:30,9689.36,9702.83,9689.36,9702.66,09:30:00,2018/10/24
2018/10/24 10:00,9719.04,9722.09,9712.74,9715.84,10:00:00,2018/10/24
2018/10/24 10:30,9708.74,9715.9,9708.74,9715.9,10:30:00,2018/10/24
2018/10/24 11:00,9718.09,9724.06,9717.87,9722.14,11:00:00,2018/10/24
2018/10/24 11:30,9770.3,9775.77,9770.23,9772.42,11:30:00,2018/10/24
2018/10/24 12:00,9779.47,9785.27,9779.18,9785.02,12:00:00,2018/10/24
2018/10/24 12:30,9798.94,9803.27,9796.28,9796.73,12:30:00,2018/10/24
2018/10/24 13:00,9799.29,9801.09,9791.93,9793.3,13:00:00,2018/10/24
2018/10/24 13:30,9759.4,9759.4,9759.4,9759.4,13:30:00,2018/10/24
2018/10/25 09:00,9622.95,9622.95,9482.5,9488.09,09:00:00,2018/10/25
2018/10/25 09:30,9512.68,9516.8,9507.08,9511.1,09:30:00,2018/10/25
2018/10/25 10:00,9518.63,9520.56,9508.66,9510.88,10:00:00,2018/10/25
2018/10/25 10:30,9567.05,9568.72,9560.97,9565.93,10:30:00,2018/10/25
2018/10/25 11:00,9541.8,9549.39,9541.8,9547.41,11:00:00,2018/10/25
2018/10/25 11:30,9534.38,9542,9534.12,9536.55,11:30:00,2018/10/25
2018/10/25 12:00,9545.6,9545.6,9537.61,9538.99,12:00:00,2018/10/25
2018/10/25 12:30,9525.26,9533.68,9525.26,9533.49,12:30:00,2018/10/25
2018/10/25 13:00,9548.11,9550.66,9543.66,9548.39,13:00:00,2018/10/25
2018/10/25 13:30,9520.79,9520.79,9520.79,9520.79,13:30:00,2018/10/25
2018/10/26 09:00,9570.19,9616.44,9570.19,9616.44,09:00:00,2018/10/26
2018/10/26 09:30,9560.43,9563.19,9555.12,9555.12,09:30:00,2018/10/26
2018/10/26 10:00,9553.57,9564.78,9553.34,9563.92,10:00:00,2018/10/26
2018/10/26 10:30,9499.16,9500.61,9495.1,9499.57,10:30:00,2018/10/26
2018/10/26 11:00,9474.48,9475.63,9467.58,9472.54,11:00:00,2018/10/26
2018/10/26 11:30,9421.99,9427.02,9421.47,9422.51,11:30:00,2018/10/26
2018/10/26 12:00,9442.1,9446.58,9441.86,9445.24,12:00:00,2018/10/26
2018/10/26 12:30,9456.87,9461.07,9454.91,9455.8,12:30:00,2018/10/26
2018/10/26 13:00,9485.02,9494.17,9483.07,9494.17,13:00:00,2018/10/26
2018/10/26 13:30,9489.18,9489.18,9489.18,9489.18,13:30:00,2018/10/26
2018/10/29 09:00,9515.43,9537.35,9515.43,9533.8,09:00:00,2018/10/29
2018/10/29 09:30,9518.89,9522.78,9516.05,9517.69,09:30:00,2018/10/29
2018/10/29 10:00,9474.19,9475.7,9470.18,9471.84,10:00:00,2018/10/29
2018/10/29 10:30,9477.37,9478.1,9471.45,9476.45,10:30:00,2018/10/29
2018/10/29 11:00,9493.52,9499.86,9491.83,9499.86,11:00:00,2018/10/29
2018/10/29 11:30,9509.36,9509.36,9506.89,9507.69,11:30:00,2018/10/29
2018/10/29 12:00,9499.46,9501.98,9499.17,9500.89,12:00:00,2018/10/29
2018/10/29 12:30,9494.6,9495.38,9491.05,9491.05,12:30:00,2018/10/29
2018/10/29 13:00,9501.44,9509.22,9500.52,9502.27,13:00:00,2018/10/29
2018/10/29 13:30,9516.32,9516.32,9516.32,9516.32,13:30:00,2018/10/29
2018/10/30 09:00,9508.81,9519.62,9508.81,9515.84,09:00:00,2018/10/30
2018/10/30 09:30,9572.81,9574.83,9568.71,9568.71,09:30:00,2018/10/30
2018/10/30 10:00,9547,9547,9532.94,9532.94,10:00:00,2018/10/30
2018/10/30 10:30,9520.66,9524.25,9520.11,9524.25,10:30:00,2018/10/30
2018/10/30 11:00,9529.16,9540.39,9528.42,9536.97,11:00:00,2018/10/30
2018/10/30 11:30,9537.24,9539.39,9533.11,9538.31,11:30:00,2018/10/30
2018/10/30 12:00,9529.16,9529.89,9519.32,9519.32,12:00:00,2018/10/30
2018/10/30 12:30,9519.12,9519.12,9513.85,9515.45,12:30:00,2018/10/30
2018/10/30 13:00,9509.12,9518.35,9508.98,9518.07,13:00:00,2018/10/30
2018/10/30 13:30,9526.11,9526.11,9526.11,9526.11,13:30:00,2018/10/30
2018/10/31 09:00,9588.86,9634.81,9588.86,9634.14,09:00:00,2018/10/31
2018/10/31 09:30,9684.48,9690.63,9684.48,9690.63,09:30:00,2018/10/31
2018/10/31 10:00,9710.47,9711.27,9701.51,9704.17,10:00:00,2018/10/31
2018/10/31 10:30,9732.47,9733.43,9727.17,9729.35,10:30:00,2018/10/31
2018/10/31 11:00,9720.44,9721.35,9715.63,9718.93,11:00:00,2018/10/31
2018/10/31 11:30,9703.36,9709.48,9701.44,9705.99,11:30:00,2018/10/31
2018/10/31 12:00,9718.24,9718.24,9709.29,9716.22,12:00:00,2018/10/31
2018/10/31 12:30,9718.27,9723.48,9717.68,9720.24,12:30:00,2018/10/31
2018/10/31 13:00,9725.51,9727.96,9722.24,9727.87,13:00:00,2018/10/31
2018/10/31 13:30,9802.13,9802.13,9802.13,9802.13,13:30:00,2018/10/31
2018/11/1 09:00,9812.2,9812.2,9770.4,9772.35,09:00:00,2018/11/1
2018/11/1 09:30,9805.58,9808.36,9803.57,9804.55,09:30:00,2018/11/1
2018/11/1 10:00,9855.55,9862.68,9855.55,9859.13,10:00:00,2018/11/1
2018/11/1 10:30,9839.34,9839.37,9830.59,9830.59,10:30:00,2018/11/1
2018/11/1 11:00,9838.56,9839.36,9833.78,9835.31,11:00:00,2018/11/1
2018/11/1 11:30,9843.76,9844.14,9837.31,9837.31,11:30:00,2018/11/1
2018/11/1 12:00,9840.55,9845.81,9838.21,9842.87,12:00:00,2018/11/1
2018/11/1 12:30,9844.76,9844.76,9837.32,9838.96,12:30:00,2018/11/1
2018/11/1 13:00,9836.37,9836.37,9827.74,9827.74,13:00:00,2018/11/1
2018/11/1 13:30,9844.74,9844.74,9844.74,9844.74,13:30:00,2018/11/1
2018/11/2 09:00,9871.4,9877.77,9864.64,9871.8,09:00:00,2018/11/2
2018/11/2 09:30,9844.47,9851.67,9844.45,9845.07,09:30:00,2018/11/2
2018/11/2 10:00,9877.15,9881.21,9873.26,9877.32,10:00:00,2018/11/2
2018/11/2 10:30,9890.17,9892.56,9884.04,9889.7,10:30:00,2018/11/2
2018/11/2 11:00,9876.32,9881.92,9875.44,9875.51,11:00:00,2018/11/2
2018/11/2 11:30,9855.42,9863.66,9855.42,9862.2,11:30:00,2018/11/2
2018/11/2 12:00,9845.19,9848.89,9841.37,9846.3,12:00:00,2018/11/2
2018/11/2 12:30,9831.76,9835.56,9827.6,9830.07,12:30:00,2018/11/2
2018/11/2 13:00,9860.91,9864.52,9859.16,9862.96,13:00:00,2018/11/2
2018/11/2 13:30,9906.59,9906.59,9906.59,9906.59,13:30:00,2018/11/2
2018/11/5 09:00,9856.85,9856.85,9821.3,9821.96,09:00:00,2018/11/5
2018/11/5 09:30,9845.24,9851.35,9843.36,9843.36,09:30:00,2018/11/5
2018/11/5 10:00,9820.44,9820.48,9814.55,9816.06,10:00:00,2018/11/5
2018/11/5 10:30,9842.31,9849.78,9840.51,9849.78,10:30:00,2018/11/5
2018/11/5 11:00,9834.06,9834.94,9828.51,9828.57,11:00:00,2018/11/5
2018/11/5 11:30,9812.4,9821,9812.14,9819.84,11:30:00,2018/11/5
2018/11/5 12:00,9813.28,9818.94,9811.5,9817.66,12:00:00,2018/11/5
2018/11/5 12:30,9824.23,9826.25,9819.75,9825.68,12:30:00,2018/11/5
2018/11/5 13:00,9841.16,9845.38,9834.42,9834.42,13:00:00,2018/11/5
2018/11/5 13:30,9889.81,9889.81,9889.81,9889.81,13:30:00,2018/11/5
2018/11/6 09:00,9888.41,9899.97,9885.47,9894.2,09:00:00,2018/11/6
2018/11/6 09:30,9860.35,9868.34,9859.48,9863.16,09:30:00,2018/11/6
2018/11/6 10:00,9853.29,9856.5,9849.68,9851.09,10:00:00,2018/11/6
2018/11/6 10:30,9821.55,9825.76,9819.65,9822.58,10:30:00,2018/11/6
2018/11/6 11:00,9817.21,9820.74,9816.2,9820.74,11:00:00,2018/11/6
2018/11/6 11:30,9798.71,9805.31,9798.06,9800.96,11:30:00,2018/11/6
2018/11/6 12:00,9815.94,9817.06,9810.29,9813.76,12:00:00,2018/11/6
2018/11/6 12:30,9809.56,9809.93,9807,9807.91,12:30:00,2018/11/6
2018/11/6 13:00,9785.51,9792.44,9784.24,9789.55,13:00:00,2018/11/6
2018/11/6 13:30,9824.95,9824.95,9824.95,9824.95,13:30:00,2018/11/6
2018/11/7 09:00,9818.15,9829.27,9817.95,9817.95,09:00:00,2018/11/7
2018/11/7 09:30,9859.72,9860.23,9857.42,9857.42,09:30:00,2018/11/7
2018/11/7 10:00,9862.27,9865.28,9860.85,9862.26,10:00:00,2018/11/7
2018/11/7 10:30,9885.48,9885.48,9876.82,9876.82,10:30:00,2018/11/7
2018/11/7 11:00,9874.47,9882.13,9873.23,9875.21,11:00:00,2018/11/7
2018/11/7 11:30,9884.57,9895.5,9882.63,9893.55,11:30:00,2018/11/7
2018/11/7 12:00,9896.1,9902.12,9889.3,9900.94,12:00:00,2018/11/7
2018/11/7 12:30,9886.44,9888.22,9885.32,9888.22,12:30:00,2018/11/7
2018/11/7 13:00,9896.66,9897.66,9892.33,9897.66,13:00:00,2018/11/7
2018/11/7 13:30,9908.35,9908.35,9908.35,9908.35,13:30:00,2018/11/7
2018/11/8 09:00,9958.47,10012.41,9958.47,10007.83,09:00:00,2018/11/8
2018/11/8 09:30,9972.97,9974.94,9969.85,9969.85,09:30:00,2018/11/8
2018/11/8 10:00,9957.33,9957.33,9946.98,9951.07,10:00:00,2018/11/8
2018/11/8 10:30,9966.38,9973.96,9966.38,9971.8,10:30:00,2018/11/8
2018/11/8 11:00,9956.34,9962.97,9954.68,9957.46,11:00:00,2018/11/8
2018/11/8 11:30,9963.82,9969.42,9963.7,9963.98,11:30:00,2018/11/8
2018/11/8 12:00,9963.91,9968.03,9963.32,9965.03,12:00:00,2018/11/8
2018/11/8 12:30,9950.72,9954.95,9946.57,9950,12:30:00,2018/11/8
2018/11/8 13:00,9961.57,9964.42,9957.83,9959.71,13:00:00,2018/11/8
2018/11/8 13:30,9945.31,9945.31,9945.31,9945.31,13:30:00,2018/11/8
2018/11/9 09:00,9921.78,9921.78,9899.4,9899.4,09:00:00,2018/11/9
2018/11/9 09:30,9860.16,9860.18,9850.05,9850.05,09:30:00,2018/11/9
2018/11/9 10:00,9837.67,9840.33,9832.65,9833.64,10:00:00,2018/11/9
2018/11/9 10:30,9831.73,9838.16,9826.21,9828.53,10:30:00,2018/11/9
2018/11/9 11:00,9806.89,9814.58,9806.89,9808.76,11:00:00,2018/11/9
2018/11/9 11:30,9807.83,9809.87,9804.19,9804.19,11:30:00,2018/11/9
2018/11/9 12:00,9815.22,9815.47,9806.53,9811.29,12:00:00,2018/11/9
2018/11/9 12:30,9823.59,9823.64,9817.09,9823.64,12:30:00,2018/11/9
2018/11/9 13:00,9831.13,9838.31,9830.18,9837.14,13:00:00,2018/11/9
2018/11/9 13:30,9830.01,9830.01,9830.01,9830.01,13:30:00,2018/11/9
2018/11/12 09:00,9806.8,9806.8,9777.77,9777.77,09:00:00,2018/11/12
2018/11/12 09:30,9854.65,9863.17,9848.97,9862.57,09:30:00,2018/11/12
2018/11/12 10:00,9848.71,9856.46,9848.71,9851.42,10:00:00,2018/11/12
2018/11/12 10:30,9860.79,9861.93,9855.5,9858.83,10:30:00,2018/11/12
2018/11/12 11:00,9859.48,9860.7,9853.07,9854.17,11:00:00,2018/11/12
2018/11/12 11:30,9862.94,9862.94,9857.03,9857.03,11:30:00,2018/11/12
2018/11/12 12:00,9863.86,9865.32,9858.61,9863.88,12:00:00,2018/11/12
2018/11/12 12:30,9849.16,9859.98,9847.7,9859.98,12:30:00,2018/11/12
2018/11/12 13:00,9841.4,9845.9,9839.25,9840.74,13:00:00,2018/11/12
2018/11/12 13:30,9831.21,9831.21,9831.21,9831.21,13:30:00,2018/11/12
2018/11/13 09:00,9727.17,9727.17,9624.83,9624.83,09:00:00,2018/11/13
2018/11/13 09:30,9679.24,9680.5,9673.7,9679.23,09:30:00,2018/11/13
2018/11/13 10:00,9676.08,9681.28,9676.08,9678.59,10:00:00,2018/11/13
2018/11/13 10:30,9691.85,9695.66,9687.73,9692.52,10:30:00,2018/11/13
2018/11/13 11:00,9703.78,9704.26,9696.19,9701.07,11:00:00,2018/11/13
2018/11/13 11:30,9733,9734.73,9730.79,9734.73,11:30:00,2018/11/13
2018/11/13 12:00,9746.27,9749.18,9738.66,9749.18,12:00:00,2018/11/13
2018/11/13 12:30,9752.7,9752.7,9749.59,9751.33,12:30:00,2018/11/13
2018/11/13 13:00,9757.88,9763.11,9756.56,9756.56,13:00:00,2018/11/13
2018/11/13 13:30,9775.84,9775.84,9775.84,9775.84,13:30:00,2018/11/13
2018/11/14 09:00,9799.69,9801.51,9786.18,9798.92,09:00:00,2018/11/14
2018/11/14 09:30,9806.88,9806.88,9799.66,9799.68,09:30:00,2018/11/14
2018/11/14 10:00,9791.93,9793.27,9789.62,9791.57,10:00:00,2018/11/14
2018/11/14 10:30,9777.25,9778.31,9775.56,9775.56,10:30:00,2018/11/14
2018/11/14 11:00,9790.59,9791,9785.43,9787.04,11:00:00,2018/11/14
2018/11/14 11:30,9795.68,9797.02,9794.14,9794.14,11:30:00,2018/11/14
2018/11/14 12:00,9788.22,9792.64,9785.47,9785.47,12:00:00,2018/11/14
2018/11/14 12:30,9792.79,9792.79,9789.02,9789.02,12:30:00,2018/11/14
2018/11/14 13:00,9776.21,9779.99,9775.11,9777.25,13:00:00,2018/11/14
2018/11/14 13:30,9791.88,9791.88,9791.88,9791.88,13:30:00,2018/11/14
2018/11/15 09:00,9806.58,9821.08,9806.58,9821.08,09:00:00,2018/11/15
2018/11/15 09:30,9793.82,9800.62,9793.18,9793.18,09:30:00,2018/11/15
2018/11/15 10:00,9772.54,9774.43,9766.8,9772.46,10:00:00,2018/11/15
2018/11/15 10:30,9809.38,9826.17,9809.38,9824.47,10:30:00,2018/11/15
2018/11/15 11:00,9803.44,9808,9800.83,9802.23,11:00:00,2018/11/15
2018/11/15 11:30,9793.93,9799.59,9793.93,9794.58,11:30:00,2018/11/15
2018/11/15 12:00,9800.5,9806.38,9798.01,9798.92,12:00:00,2018/11/15
2018/11/15 12:30,9806.57,9809.07,9803.43,9806.84,12:30:00,2018/11/15
2018/11/15 13:00,9805.3,9807.92,9803.18,9806.62,13:00:00,2018/11/15
2018/11/15 13:30,9826.46,9826.46,9826.46,9826.46,13:30:00,2018/11/15
2018/11/16 09:00,9819.05,9851.29,9819.05,9849.06,09:00:00,2018/11/16
2018/11/16 09:30,9819.82,9824.25,9815.95,9817.63,09:30:00,2018/11/16
2018/11/16 10:00,9831.51,9833.03,9820.61,9827.52,10:00:00,2018/11/16
2018/11/16 10:30,9829,9829,9822.42,9823.62,10:30:00,2018/11/16
2018/11/16 11:00,9793.4,9795.65,9788.51,9790.65,11:00:00,2018/11/16
2018/11/16 11:30,9789.86,9792.08,9788.69,9789.29,11:30:00,2018/11/16
2018/11/16 12:00,9797,9798.19,9795.77,9796.15,12:00:00,2018/11/16
2018/11/16 12:30,9783.49,9789.49,9780.43,9782.76,12:30:00,2018/11/16
2018/11/16 13:00,9787.01,9798.38,9784.62,9797.7,13:00:00,2018/11/16
2018/11/16 13:30,9797.09,9797.09,9797.09,9797.09,13:30:00,2018/11/16
2018/11/19 09:00,9795.47,9813.25,9795.47,9806.04,09:00:00,2018/11/19
2018/11/19 09:30,9815.95,9822.73,9815.95,9819.85,09:30:00,2018/11/19
2018/11/19 10:00,9819.12,9821.73,9814.64,9821.73,10:00:00,2018/11/19
2018/11/19 10:30,9804.82,9808.44,9802.44,9805.15,10:30:00,2018/11/19
2018/11/19 11:00,9793.23,9793.23,9783.38,9787.58,11:00:00,2018/11/19
2018/11/19 11:30,9797.8,9798.5,9792.99,9792.99,11:30:00,2018/11/19
2018/11/19 12:00,9808.68,9809.15,9801.82,9803.24,12:00:00,2018/11/19
2018/11/19 12:30,9803.41,9804.91,9801.09,9801.09,12:30:00,2018/11/19
2018/11/19 13:00,9796.93,9796.93,9789.92,9795.71,13:00:00,2018/11/19
2018/11/19 13:30,9828.69,9828.69,9828.69,9828.69,13:30:00,2018/11/19
2018/11/20 09:00,9788.95,9788.95,9749.31,9750.22,09:00:00,2018/11/20
2018/11/20 09:30,9777.64,9779.3,9775.75,9777.63,09:30:00,2018/11/20
2018/11/20 10:00,9793.09,9795.15,9787.26,9787.26,10:00:00,2018/11/20
2018/11/20 10:30,9760.89,9760.89,9753.73,9753.73,10:30:00,2018/11/20
2018/11/20 11:00,9772.21,9776.85,9770.19,9771.36,11:00:00,2018/11/20
2018/11/20 11:30,9733.22,9733.47,9726.8,9729.17,11:30:00,2018/11/20
2018/11/20 12:00,9740.33,9744.26,9736.46,9738.82,12:00:00,2018/11/20
2018/11/20 12:30,9750.35,9752.29,9746.54,9747.13,12:30:00,2018/11/20
2018/11/20 13:00,9744.53,9750.31,9744.05,9744.45,13:00:00,2018/11/20
2018/11/20 13:30,9743.99,9743.99,9743.99,9743.99,13:30:00,2018/11/20
2018/11/21 09:00,9698.52,9698.52,9649.53,9649.53,09:00:00,2018/11/21
2018/11/21 09:30,9672.64,9673.73,9667.44,9669.45,09:30:00,2018/11/21
2018/11/21 10:00,9691.44,9695.3,9687.04,9689.76,10:00:00,2018/11/21
2018/11/21 10:30,9704.39,9710.37,9704.39,9710.22,10:30:00,2018/11/21
2018/11/21 11:00,9706.64,9709.91,9701.93,9709.91,11:00:00,2018/11/21
2018/11/21 11:30,9722.59,9723.21,9715.74,9718.04,11:30:00,2018/11/21
2018/11/21 12:00,9712.92,9720.86,9712.92,9714.4,12:00:00,2018/11/21
2018/11/21 12:30,9710.47,9721.53,9710.47,9719.07,12:30:00,2018/11/21
2018/11/21 13:00,9753.58,9753.69,9745.16,9750.03,13:00:00,2018/11/21
2018/11/21 13:30,9741.52,9741.52,9741.52,9741.52,13:30:00,2018/11/21
2018/11/22 09:00,9769.33,9783.33,9769.33,9783.33,09:00:00,2018/11/22
2018/11/22 09:30,9786.36,9788.95,9785.55,9788.09,09:30:00,2018/11/22
2018/11/22 10:00,9773.23,9775.29,9767.06,9767.49,10:00:00,2018/11/22
2018/11/22 10:30,9752.65,9755.93,9748.67,9753,10:30:00,2018/11/22
2018/11/22 11:00,9752.45,9752.45,9743.72,9743.72,11:00:00,2018/11/22
2018/11/22 11:30,9740.6,9743.31,9740.3,9742.53,11:30:00,2018/11/22
2018/11/22 12:00,9746.85,9750.31,9745.65,9749.79,12:00:00,2018/11/22
